Tarih,Cadde,Enlem,Boylam,Yogunluk,Renk,Durum,Saat,Gun
2025-08-03 16:54:54.274093,Altınyol (Anadolu Cad.),38.456,27.175,66,Turuncu,Akici Yogun,16,6
2025-07-14 22:27:43.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,22,0
2025-12-01 21:36:17.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,21,0
2025-07-06 21:12:30.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,21,6
2025-12-08 06:54:51.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,6,0
2025-12-11 11:50:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,11,3
2025-07-21 21:41:19.274093,Altınyol (Anadolu Cad.),38.456,27.175,29,Yesil,Acik,21,0
2025-10-17 03:39:22.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,3,4
2025-08-15 21:08:45.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,21,4
2025-10-25 12:19:15.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,12,5
2025-09-06 09:16:51.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,9,5
2025-10-18 13:23:33.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,72,Kirmizi,Cok Yogun,13,5
2025-12-25 16:45:20.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,16,3
2025-07-07 06:06:07.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,6,0
2025-11-14 23:49:34.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,23,4
2025-09-13 03:29:30.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,3,5
2025-07-13 18:24:43.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,18,6
2025-07-18 13:34:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,16,Yesil,Acik,13,4
2025-11-09 05:13:57.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,5,6
2025-10-20 08:28:08.274093,Altınyol (Anadolu Cad.),38.456,27.175,75,Kirmizi,Cok Yogun,8,0
2025-12-10 18:37:45.274093,Manas Bulvarı,38.45,27.2,80,Kirmizi,Cok Yogun,18,2
2025-08-27 12:20:25.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,12,2
2025-12-18 23:07:47.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,23,3
2025-09-11 01:02:06.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,1,3
2025-07-17 22:48:17.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,22,3
2025-11-19 02:17:32.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,2,2
2025-10-08 04:39:13.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,4,2
2025-06-30 06:44:32.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,6,0
2025-12-12 11:34:08.274093,Yeşildere Caddesi,38.405,27.155,24,Yesil,Acik,11,4
2025-07-09 01:44:41.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,1,2
2025-07-23 20:30:57.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,20,2
2025-07-27 09:48:20.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,9,6
2025-11-20 17:05:56.274093,Talatpaşa Bulvarı,38.432,27.142,83,Kirmizi,Cok Yogun,17,3
2025-08-19 14:52:39.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,14,1
2025-12-14 12:25:06.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,12,6
2025-07-03 17:25:42.274093,Talatpaşa Bulvarı,38.432,27.142,89,Kirmizi,Cok Yogun,17,3
2025-08-07 13:11:24.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,13,3
2025-08-19 03:09:27.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,3,1
2025-11-24 22:33:25.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,22,0
2025-08-24 00:51:15.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,0,6
2025-07-09 14:55:21.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,14,2
2025-11-12 20:21:56.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,20,2
2025-07-24 14:16:14.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,14,3
2025-11-29 09:25:01.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,9,5
2025-08-21 06:22:30.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,6,3
2025-09-03 19:24:30.274093,Manas Bulvarı,38.45,27.2,91,Kirmizi,Cok Yogun,19,2
2025-11-24 07:52:21.274093,Altınyol (Anadolu Cad.),38.456,27.175,88,Kirmizi,Cok Yogun,7,0
2025-08-17 17:47:32.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,17,6
2025-09-29 21:48:43.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,21,0
2025-07-07 07:42:32.274093,Manas Bulvarı,38.45,27.2,71,Kirmizi,Cok Yogun,7,0
2025-12-19 00:28:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,0,4
2025-12-14 18:33:39.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,18,6
2025-08-11 03:07:06.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,3,0
2025-07-10 15:05:34.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,15,3
2025-11-08 03:57:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,21,Yesil,Acik,3,5
2025-11-19 14:56:01.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,14,2
2025-12-16 09:51:39.274093,Manas Bulvarı,38.45,27.2,76,Kirmizi,Cok Yogun,9,1
2025-08-02 06:13:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,6,5
2025-07-12 04:26:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,4,5
2025-11-21 06:34:21.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,6,4
2025-10-21 12:39:43.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,12,1
2025-10-06 08:10:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,91,Kirmizi,Cok Yogun,8,0
2025-08-19 21:03:26.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,21,1
2025-10-30 18:22:14.274093,Talatpaşa Bulvarı,38.432,27.142,88,Kirmizi,Cok Yogun,18,3
2025-09-17 14:12:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,14,2
2025-12-02 09:23:26.274093,Yeşildere Caddesi,38.405,27.155,72,Kirmizi,Cok Yogun,9,1
2025-12-03 05:21:42.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,5,2
2025-07-30 03:20:20.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,3,2
2025-10-13 21:58:15.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,21,0
2025-11-14 04:04:13.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,4,4
2025-12-22 16:25:58.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,16,0
2025-12-07 03:18:51.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,3,6
2025-12-21 00:06:07.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,0,6
2025-10-09 22:53:44.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,22,3
2025-11-05 15:21:18.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,15,2
2025-11-25 14:10:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,14,1
2025-08-04 20:04:33.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,20,0
2025-09-20 02:34:14.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,2,5
2025-08-29 05:34:26.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,5,4
2025-10-20 22:45:16.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,22,0
2025-11-21 11:34:10.274093,Talatpaşa Bulvarı,38.432,27.142,22,Yesil,Acik,11,4
2025-08-01 14:48:47.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,14,4
2025-10-10 18:24:47.274093,Yeşildere Caddesi,38.405,27.155,93,Kirmizi,Cok Yogun,18,4
2025-07-05 13:46:21.274093,Talatpaşa Bulvarı,38.432,27.142,58,Turuncu,Akici Yogun,13,5
2025-11-09 13:44:29.274093,Manas Bulvarı,38.45,27.2,60,Turuncu,Akici Yogun,13,6
2025-10-20 09:02:55.274093,Talatpaşa Bulvarı,38.432,27.142,70,Kirmizi,Cok Yogun,9,0
2025-11-03 22:18:30.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,22,0
2025-11-02 23:51:24.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,23,6
2025-07-13 08:58:03.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,8,6
2025-12-17 23:36:40.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,23,2
2025-11-13 14:27:03.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,16,Yesil,Acik,14,3
2025-09-05 18:15:06.274093,Manas Bulvarı,38.45,27.2,90,Kirmizi,Cok Yogun,18,4
2025-11-16 15:41:08.274093,Altınyol (Anadolu Cad.),38.456,27.175,59,Turuncu,Akici Yogun,15,6
2025-08-03 19:05:30.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,19,6
2025-08-07 07:13:28.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,66,Turuncu,Akici Yogun,7,3
2025-08-15 01:50:28.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,1,4
2025-12-04 20:30:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,28,Yesil,Acik,20,3
2025-07-01 09:04:25.274093,Altınyol (Anadolu Cad.),38.456,27.175,78,Kirmizi,Cok Yogun,9,1
2025-07-27 05:08:34.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,5,6
2025-12-17 05:28:13.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,5,2
2025-12-19 17:13:20.274093,Yeşildere Caddesi,38.405,27.155,78,Kirmizi,Cok Yogun,17,4
2025-10-20 21:25:01.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,21,0
2025-08-26 11:24:40.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,11,1
2025-12-04 20:24:28.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,20,3
2025-10-15 08:52:22.274093,Talatpaşa Bulvarı,38.432,27.142,89,Kirmizi,Cok Yogun,8,2
2025-12-13 23:18:55.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,23,5
2025-09-04 21:11:32.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,21,3
2025-07-29 03:01:20.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,3,1
2025-08-10 04:37:38.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,4,6
2025-11-28 12:05:33.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,12,4
2025-07-16 03:39:01.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,3,2
2025-10-27 19:45:12.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,76,Kirmizi,Cok Yogun,19,0
2025-12-01 01:05:14.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,1,0
2025-10-05 10:58:16.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,10,6
2025-07-01 16:52:09.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,16,1
2025-11-16 07:51:23.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,7,6
2025-07-15 04:57:41.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,4,1
2025-07-19 05:27:57.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,5,5
2025-10-25 14:06:39.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,66,Turuncu,Akici Yogun,14,5
2025-12-23 13:30:37.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,13,1
2025-07-28 07:59:56.274093,Talatpaşa Bulvarı,38.432,27.142,74,Kirmizi,Cok Yogun,7,0
2025-10-01 20:39:43.274093,Altınyol (Anadolu Cad.),38.456,27.175,29,Yesil,Acik,20,2
2025-11-29 01:46:56.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,1,5
2025-08-26 20:54:23.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,20,1
2025-08-28 17:59:14.274093,Talatpaşa Bulvarı,38.432,27.142,93,Kirmizi,Cok Yogun,17,3
2025-12-13 04:59:58.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,4,5
2025-08-17 09:18:25.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,9,6
2025-11-26 17:08:52.274093,Manas Bulvarı,38.45,27.2,90,Kirmizi,Cok Yogun,17,2
2025-12-23 01:56:54.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,1,1
2025-08-20 12:50:54.274093,Yeşildere Caddesi,38.405,27.155,23,Yesil,Acik,12,2
2025-10-31 10:20:25.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,10,4
2025-10-15 11:01:19.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,11,2
2025-12-04 19:31:00.274093,Yeşildere Caddesi,38.405,27.155,87,Kirmizi,Cok Yogun,19,3
2025-07-30 07:35:30.274093,Yeşildere Caddesi,38.405,27.155,92,Kirmizi,Cok Yogun,7,2
2025-09-01 00:13:33.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,0,0
2025-09-28 08:33:41.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,8,6
2025-10-11 16:31:30.274093,Altınyol (Anadolu Cad.),38.456,27.175,60,Turuncu,Akici Yogun,16,5
2025-11-02 04:27:29.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,4,6
2025-09-08 11:20:53.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,11,0
2025-10-06 06:53:48.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,6,0
2025-09-09 11:21:47.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,11,1
2025-07-06 09:02:47.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,9,6
2025-10-29 14:02:46.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,14,2
2025-08-30 16:21:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,58,Turuncu,Akici Yogun,16,5
2025-07-11 03:52:02.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,3,4
2025-10-28 15:31:13.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,15,1
2025-07-02 21:20:46.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,21,2
2025-07-16 02:23:52.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,2,2
2025-10-05 19:53:43.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,19,6
2025-07-10 14:55:09.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,14,3
2025-08-27 03:20:59.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,3,2
2025-11-28 07:25:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,76,Kirmizi,Cok Yogun,7,4
2025-08-29 09:42:42.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,66,Turuncu,Akici Yogun,9,4
2025-12-15 07:29:10.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,81,Kirmizi,Cok Yogun,7,0
2025-12-22 23:03:12.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,23,0
2025-06-29 12:48:27.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,12,6
2025-07-30 23:27:37.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,23,2
2025-10-10 07:05:25.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,7,4
2025-08-08 05:10:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,27,Yesil,Acik,5,4
2025-11-30 20:28:06.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,20,6
2025-09-15 00:21:33.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,0,0
2025-07-28 04:07:24.274093,Yeşildere Caddesi,38.405,27.155,13,Yesil,Acik,4,0
2025-07-22 13:35:20.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,13,1
2025-09-06 02:24:55.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,16,Yesil,Acik,2,5
2025-08-24 23:23:28.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,23,6
2025-08-04 05:17:47.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,5,0
2025-12-13 18:15:38.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,18,5
2025-08-21 07:54:11.274093,Talatpaşa Bulvarı,38.432,27.142,89,Kirmizi,Cok Yogun,7,3
2025-08-06 02:09:22.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,2,2
2025-08-30 09:52:50.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,9,5
2025-07-15 14:38:53.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,14,1
2025-10-21 12:28:10.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,12,1
2025-09-13 17:50:30.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,17,5
2025-12-23 14:34:28.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,14,1
2025-10-31 07:44:23.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,76,Kirmizi,Cok Yogun,7,4
2025-10-29 05:53:42.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,5,2
2025-07-12 01:09:24.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,1,5
2025-10-26 13:44:23.274093,Manas Bulvarı,38.45,27.2,53,Turuncu,Akici Yogun,13,6
2025-12-14 05:28:51.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,5,6
2025-12-02 06:50:56.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,6,1
2025-07-08 06:01:01.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,6,1
2025-10-21 20:42:13.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,20,1
2025-10-04 13:13:01.274093,Talatpaşa Bulvarı,38.432,27.142,53,Turuncu,Akici Yogun,13,5
2025-06-29 16:06:28.274093,Altınyol (Anadolu Cad.),38.456,27.175,61,Turuncu,Akici Yogun,16,6
2025-11-10 00:58:52.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,0,0
2025-11-14 01:04:18.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,1,4
2025-11-30 07:37:21.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,7,6
2025-10-07 06:52:10.274093,Yeşildere Caddesi,38.405,27.155,18,Yesil,Acik,6,1
2025-10-03 14:39:23.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,14,4
2025-10-22 13:42:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,13,2
2025-08-01 15:42:02.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,15,4
2025-09-08 19:18:00.274093,Talatpaşa Bulvarı,38.432,27.142,80,Kirmizi,Cok Yogun,19,0
2025-08-18 16:53:07.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,16,0
2025-11-12 18:25:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,83,Kirmizi,Cok Yogun,18,2
2025-08-04 04:29:56.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,4,0
2025-07-01 04:02:55.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,4,1
2025-09-10 10:27:11.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,10,2
2025-07-25 07:39:33.274093,Talatpaşa Bulvarı,38.432,27.142,72,Kirmizi,Cok Yogun,7,4
2025-12-01 13:11:02.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,13,0
2025-08-03 18:58:52.274093,Talatpaşa Bulvarı,38.432,27.142,26,Yesil,Acik,18,6
2025-07-20 00:46:43.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,0,6
2025-12-11 04:09:27.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,4,3
2025-12-08 04:20:48.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,4,0
2025-07-27 04:23:07.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,4,6
2025-08-23 00:46:36.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,0,5
2025-08-30 10:34:56.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,10,5
2025-12-09 04:03:25.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,4,1
2025-07-09 09:16:50.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,97,Kirmizi,Cok Yogun,9,2
2025-12-08 10:07:09.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,10,0
2025-09-15 01:33:08.274093,Manas Bulvarı,38.45,27.2,25,Yesil,Acik,1,0
2025-12-02 08:10:45.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,76,Kirmizi,Cok Yogun,8,1
2025-12-24 15:35:14.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,15,2
2025-09-04 09:15:51.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,9,3
2025-07-15 07:48:02.274093,Manas Bulvarı,38.45,27.2,77,Kirmizi,Cok Yogun,7,1
2025-12-20 06:11:41.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,6,5
2025-07-07 14:08:24.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,14,0
2025-08-17 03:31:58.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,3,6
2025-10-20 10:27:05.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,10,0
2025-12-23 01:07:23.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,1,1
2025-09-20 23:18:35.274093,Yeşildere Caddesi,38.405,27.155,24,Yesil,Acik,23,5
2025-09-02 21:02:19.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,21,1
2025-11-14 19:32:26.274093,Manas Bulvarı,38.45,27.2,84,Kirmizi,Cok Yogun,19,4
2025-12-08 05:34:49.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,5,0
2025-07-02 07:10:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,72,Kirmizi,Cok Yogun,7,2
2025-11-02 13:48:56.274093,Yeşildere Caddesi,38.405,27.155,76,Kirmizi,Cok Yogun,13,6
2025-08-15 00:48:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,0,4
2025-12-11 16:52:56.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,16,3
2025-12-03 03:40:57.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,3,2
2025-08-07 08:10:39.274093,Yeşildere Caddesi,38.405,27.155,87,Kirmizi,Cok Yogun,8,3
2025-11-09 00:09:56.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,0,6
2025-12-20 07:00:14.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,7,5
2025-08-29 07:12:59.274093,Yeşildere Caddesi,38.405,27.155,75,Kirmizi,Cok Yogun,7,4
2025-10-06 02:52:53.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,2,0
2025-11-13 08:07:54.274093,Altınyol (Anadolu Cad.),38.456,27.175,91,Kirmizi,Cok Yogun,8,3
2025-09-23 03:10:19.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,3,1
2025-10-22 18:40:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,85,Kirmizi,Cok Yogun,18,2
2025-10-11 00:25:20.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,0,5
2025-08-08 18:46:14.274093,Yeşildere Caddesi,38.405,27.155,89,Kirmizi,Cok Yogun,18,4
2025-07-22 17:55:32.274093,Manas Bulvarı,38.45,27.2,83,Kirmizi,Cok Yogun,17,1
2025-10-19 05:39:03.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,5,6
2025-10-12 04:01:07.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,4,6
2025-09-10 06:45:31.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,6,2
2025-11-20 17:21:21.274093,Talatpaşa Bulvarı,38.432,27.142,81,Kirmizi,Cok Yogun,17,3
2025-11-12 13:34:53.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,13,2
2025-08-17 02:36:54.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,2,6
2025-09-14 00:01:56.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,0,6
2025-08-03 10:01:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,10,6
2025-09-14 13:52:07.274093,Talatpaşa Bulvarı,38.432,27.142,51,Turuncu,Akici Yogun,13,6
2025-12-09 16:25:52.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,16,1
2025-09-05 15:41:26.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,15,4
2025-11-26 04:20:51.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,4,2
2025-07-25 23:01:02.274093,Yeşildere Caddesi,38.405,27.155,26,Yesil,Acik,23,4
2025-10-24 06:23:50.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,6,4
2025-07-10 17:39:49.274093,Altınyol (Anadolu Cad.),38.456,27.175,79,Kirmizi,Cok Yogun,17,3
2025-07-27 00:48:21.274093,Manas Bulvarı,38.45,27.2,13,Yesil,Acik,0,6
2025-12-19 23:46:17.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,23,4
2025-09-01 17:34:30.274093,Talatpaşa Bulvarı,38.432,27.142,80,Kirmizi,Cok Yogun,17,0
